epoch,train_time_s,iteration_time_ms,validate_time_s,inference_time_ms
1.0,0.7139284610748291,0.037276966430389996,27.8335018157959,1.4532947898807382
2.0,1.2034821510314941,0.06283845817833615,28.888792753219604,1.5083956115925024
3.0,1.1921582221984863,0.06224719205297025,33.2652153968811,1.7369055658354795
4.0,1.2045917510986328,0.06289639468977823,28.605034589767456,1.4935795003011412
5.0,1.1846072673797607,0.06185292749476612,29.76495099067688,1.554143222153137
6.0,1.1930828094482422,0.06229546832958658,28.848668098449707,1.5063005481646672
7.0,1.1860790252685547,0.06192977366690449,28.741146564483643,1.5006864329826464
8.0,1.180523157119751,0.061639680300738874,27.846287965774536,1.4539624042279937
9.0,1.1882271766662598,0.06204193696043545,28.584917545318604,1.4925291115976715
10.0,1.1804170608520508,0.06163414060422153,29.212562561035156,1.5253008856012509
11.0,1.1841704845428467,0.06183012137337337,29.257330656051636,1.5276384010052024
12.0,1.1891179084777832,0.06208844551366871,28.25967288017273,1.4755468295829537
13.0,1.1780571937561035,0.06151092281516832,28.30094313621521,1.4777017092844198
14.0,1.1910479068756104,0.06218921819525952,27.208404779434204,1.4206560557348686
15.0,1.1799061298370361,0.06160746291964475,33.67838215827942,1.7584786005784994
16.0,1.1971924304962158,0.06251004754052923,28.63105082511902,1.4949379085797316
17.0,1.1830596923828125,0.06177212261815019,30.133665561676025,1.5733952360941952
18.0,1.1804149150848389,0.06163402856541556,34.84685921669006,1.8194893074712857
19.0,1.189154863357544,0.06209037507088262,33.59387969970703,1.7540664003606428
20.0,1.177760124206543,0.061495411664919744,36.35614776611328,1.8982951005698245
21.0,1.1946187019348145,0.062375663217147784,36.59856653213501,1.910952722020416
22.0,1.1819684505462646,0.06171514466093696,37.701640367507935,1.968548473658518
23.0,1.179579257965088,0.061590395674868834,37.314945697784424,1.9483576492159786
24.0,1.1856510639190674,0.06190742814949183,28.85593557357788,1.5066800111517273
25.0,1.1816439628601074,0.061698201903723236,35.374266624450684,1.8470272882440832
26.0,1.1804461479187012,0.06163565935248022,37.98759388923645,1.9834792130971413
27.0,1.1899452209472656,0.062131642697747784,38.9815616607666,2.0353781151193924
28.0,1.1961634159088135,0.06245631870868909,38.45953392982483,2.0081210280819146
29.0,1.1785697937011719,0.06153768764103864,39.04065203666687,2.038463452206917
30.0,1.19105863571167,0.062189778389289366,37.556621074676514,1.96097645544468
31.0,1.1827406883239746,0.061755466182329494,27.52325177192688,1.4370954350421303
32.0,1.1808979511260986,0.06165924974551475,36.79038190841675,1.9209681447586022
33.0,1.180415391921997,0.061634053462928,37.71609663963318,1.9693032915430857
34.0,1.188962459564209,0.062080328924614084,36.49949836730957,1.9057799899388874
35.0,1.197908639907837,0.06254744360421037,38.48876929283142,2.0096475194669705
36.0,1.1892004013061523,0.06209275278332041,37.05659317970276,1.9348680649385317
37.0,1.1847186088562012,0.061858741063920274,35.166231632232666,1.8361649766203356
38.0,1.1893954277038574,0.06210293586590735,36.57816219329834,1.9098873325657029
39.0,1.1875967979431152,0.06200902244899307,37.851688385009766,1.9763830610385216
40.0,1.1771347522735596,0.06146275857735795,38.75795531272888,2.0237027627782416
41.0,1.1877124309539795,0.06201506009575916,38.77113723754883,2.02439104206082
42.0,1.1852476596832275,0.06188636485396969,41.42786407470703,2.163109026457134
43.0,1.1907970905303955,0.06217612210371739,39.56107234954834,2.0656366097299674
44.0,1.1938588619232178,0.06233598903107863,37.08340001106262,1.9362677532927435
45.0,1.2014479637145996,0.06273224539027776,38.22891545295715,1.996079545371614
46.0,1.19193696975708,0.06223563960719925,36.925097942352295,1.9280021899724464
47.0,1.1927480697631836,0.06227799027585544,34.18392276763916,1.7848748312259377
48.0,1.187134027481079,0.06198485941317247,33.42217397689819,1.7451009804144837
49.0,1.181732177734375,0.061702807943524174,32.21761751174927,1.682206428140626
50.0,1.2022161483764648,0.06277235528281458,39.27453541755676,2.050675408184877
51.0,1.1908869743347168,0.06218081528481186,44.17877984046936,2.30674497913896
52.0,1.1950607299804688,0.06239874321117735,30.671929121017456,1.6015000585326575
53.0,1.1893517971038818,0.06210065774351931,37.398038387298584,1.9526962399383136
54.0,1.1749703884124756,0.061349748768404114,37.317055463790894,1.9484678082597584
55.0,1.1849946975708008,0.0618731567236216,36.14020323753357,1.8870198014585198
56.0,1.1838335990905762,0.06181253128083627,35.11156487464905,1.8333106137556938
