epoch,train_time_s,iteration_time_ms,validate_time_s,inference_time_ms
1.0,0.5319809913635254,0.027776785263341968,32.325875997543335,1.687859022428119
2.0,0.8315403461456299,0.04341793787310097,31.97517681121826,1.6695476614044622
3.0,0.8419301509857178,0.043960429771601806,33.86829590797424,1.7683947320370845
4.0,0.8425920009613037,0.04399498751886507,34.12368679046631,1.7817296778647822
5.0,0.8420422077178955,0.04396628068702462,31.80204963684082,1.660508021973727
6.0,0.8406758308410645,0.043894936865134945,32.56344032287598,1.7002631747533405
7.0,0.8446907997131348,0.04410457391985875,35.5739586353302,1.8574539805414683
8.0,0.830510139465332,0.04336414679747974,35.02411437034607,1.8287444846671925
9.0,0.836716890335083,0.04368822526812255,33.648869037628174,1.7569376063924484
10.0,0.8495669364929199,0.044359175882044695,35.67174053192139,1.862559551583197
11.0,0.8299503326416016,0.04333491711787811,33.96005702018738,1.773185934638021
12.0,0.8286316394805908,0.043266063047232184,32.3651909828186,1.6899118098798351
13.0,0.8300535678863525,0.04334030742932083,34.314565896987915,1.7916962143372972
14.0,0.8574137687683105,0.044768889346716294,32.68768763542175,1.7067506075303756
15.0,0.8447175025939941,0.044105968180555254,37.852283000946045,1.9764141082365312
16.0,0.8444466590881348,0.04409182639349074,39.02535152435303,2.0376645532765782
17.0,0.8423099517822266,0.04398026064025828,34.460052251815796,1.7992926196645675
18.0,0.8459441661834717,0.04417001703130073,37.7941415309906,1.9733783171987573
19.0,0.8416953086853027,0.04394816774672634,39.766918897628784,2.0763846542203837
20.0,0.839587926864624,0.04383813319050878,37.606847286224365,1.9635989602247474
21.0,0.8401851654052734,0.04386931732483675,31.547399759292603,1.6472117668803572
22.0,0.8418550491333008,0.0439565084133929,41.41832089424133,2.162610740091966
23.0,0.8430302143096924,0.04401786833279513,40.637919902801514,2.1218629857352505
24.0,0.8378195762634277,0.04374580076563428,41.75154709815979,2.180009769118619
25.0,0.8369977474212646,0.04370288990294824,41.47557234764099,2.165600059922775
26.0,0.8429250717163086,0.044012378431302665,39.11432099342346,2.0423099933909494
27.0,0.8489077091217041,0.04432475507109984,41.04302740097046,2.1430152151718076
28.0,0.8527810573577881,0.0445269975646297,39.38739323616028,2.056568151428586
29.0,0.8389163017272949,0.043803065044240544,40.89387845993042,2.135227572051505
30.0,0.8452551364898682,0.044134040125828534,33.431318283081055,1.745578440010498
31.0,0.8320150375366211,0.04344272334673251,41.09829783439636,2.145901098287195
32.0,0.8545353412628174,0.04461859551288729,41.69971489906311,2.177303409516662
33.0,0.8558332920074463,0.044686366541742184,40.474287033081055,2.1133190806746582
34.0,0.8443188667297363,0.044085153860157496,44.64045763015747,2.3308509623098095
35.0,0.8536186218261719,0.04457073004522619,44.95216417312622,2.3471263666001576
36.0,0.8499763011932373,0.04438055039647229,44.28416848182678,2.312247727747848
37.0,0.8481042385101318,0.04428280276264264,33.4177360534668,1.7448692592662278
38.0,0.8372230529785156,0.043714653977574965,47.013222455978394,2.454742191728195
39.0,0.8436541557312012,0.04405044672781961,42.03371810913086,2.194743009039832
40.0,0.8342976570129395,0.043561907738770854,42.30587100982666,2.208953164673489
41.0,0.851691722869873,0.04447011919746622,47.27334547042847,2.4683242204693228
