epoch,train_time_s,iteration_time_ms,validate_time_s,inference_time_ms
1.0,0.3194246292114258,0.016678395426661746,15.629552602767944,0.816079396552211
2.0,0.5895633697509766,0.03078338396778282,21.41218614578247,1.1180130610788674
3.0,0.5883975028991699,0.030722509549873114,17.054264068603516,0.8904690929721969
4.0,0.6536602973937988,0.03413013248714489,20.84016752243042,1.0881457561837102
5.0,0.6078920364379883,0.03174039455085569,17.34092092514038,0.9054365562416656
6.0,0.5994915962219238,0.03130177507424414,16.63601326942444,0.8686306009515684
7.0,0.5853762626647949,0.030564758911069072,20.529102087020874,1.0719038265988343
8.0,0.5963709354400635,0.03113883330409688,18.153836011886597,0.9478819972789576
9.0,0.598862886428833,0.031268947704095294,24.309250354766846,1.2692799892839832
10.0,0.5981276035308838,0.031230555739916656,18.031365871429443,0.9414873575307772
11.0,0.5889089107513428,0.03074921213196234,20.55415439605713,1.0732119045560322
12.0,0.6022794246673584,0.031447338380710024,22.235724210739136,1.1610131688982424
13.0,0.5988047122955322,0.031265910207577914,18.820321559906006,0.9826817857093779
14.0,0.5934727191925049,0.030987506223501715,18.36590003967285,0.9589546804340461
15.0,0.5999057292938232,0.031323398563796116,21.950671195983887,1.1461294484118572
16.0,0.6031270027160645,0.03149159370906769,19.667377471923828,1.0269098512909267
17.0,0.6016874313354492,0.03141642811901886,19.641742706298828,1.0255713610222863
18.0,0.5934884548187256,0.030988327841412155,22.357469081878662,1.1673699395300052
19.0,0.6067161560058594,0.03167899728518481,25.924506187438965,1.353618744122753
20.0,0.6061179637908936,0.03164776335583195,24.35562491416931,1.2717013844073366
21.0,0.5987939834594727,0.03126535001354807,21.367534160614014,1.1156816082191945
22.0,0.6004433631896973,0.03135147050906941,22.63957166671753,1.1820996066581835
23.0,0.5976736545562744,0.031206853308076148,17.36738133430481,0.9068181565530916
24.0,0.5952296257019043,0.031079241108077707,17.641534090042114,0.9211327323539116
25.0,0.5856764316558838,0.030580431895148485,19.158589124679565,1.0003440436862765
26.0,0.5972445011138916,0.03118444554688239,19.873270511627197,1.0376603232888053
27.0,0.6001150608062744,0.031334328571756186,19.123316526412964,0.9985023248962491
28.0,0.5948553085327148,0.031059696560814264,21.756606817245483,1.1359965965562595
29.0,0.5896027088165283,0.030785438012558914,17.731276273727417,0.9258185188871876
30.0,0.6021788120269775,0.03144208500558571,14.807358264923096,0.7731494499228851
31.0,0.6131250858306885,0.03201363230110111,18.175068140029907,0.9489906088152625
32.0,0.5868515968322754,0.03064179181455072,18.639256238937378,0.9732276649403393
33.0,0.5999305248260498,0.03132469323444287,18.182366132736206,0.9493716652431186
34.0,0.5998561382293701,0.03132080922250262,18.360301971435547,0.9586623836380298
35.0,0.5904722213745117,0.030830838626488707,19.049415826797485,0.9946436835211719
36.0,0.5979456901550293,0.03122105733892175,19.68224024772644,1.0276858943048475
37.0,0.5967516899108887,0.03115871396777823,17.29049277305603,0.902803507365081
38.0,0.5982441902160645,0.031236643181707626,17.852571964263916,0.9321518360622345
39.0,0.5991065502166748,0.03128167033295086,18.686681509017944,0.9757039217323488
40.0,0.5992100238800049,0.03128707309314979,18.94982671737671,0.9894437509073052
41.0,0.59800124168396,0.031223957899120715,17.96245813369751,0.9378894180084331
42.0,0.592710018157959,0.03094768265235793,19.439139127731323,1.0149926445139579
43.0,0.5986473560333252,0.03125769402847354,19.13380718231201,0.9990500826186305
44.0,0.5958452224731445,0.03111138379663453,19.06984519958496,0.9957103800952882
45.0,0.5958988666534424,0.031114184766783747,21.15229821205139,1.1044433068113717
46.0,0.5892174243927002,0.03076532082250941,19.891494035720825,1.0386118439703855
47.0,0.5880541801452637,0.030704583340918114,22.23839569091797,1.1611526572116735
48.0,0.5987434387207031,0.03126271087722969,18.478028535842896,0.964809342932482
49.0,0.5985679626464844,0.03125354859265269,20.624401330947876,1.076879768742057
50.0,0.6039412021636963,0.03153410621155474,20.794430255889893,1.0857576365857295
51.0,0.6003620624542236,0.031347225483198814,22.910320520401,1.1962364515664683
52.0,0.589465856552124,0.03077829242648935,18.71061658859253,0.9769536648179057
53.0,0.6018471717834473,0.031424768785685425,19.00809121131897,0.9924859655032879
54.0,0.5908737182617188,0.030851802331961088,22.084823608398438,1.1531340647660002
55.0,0.5930345058441162,0.03096462540957165,19.31882095336914,1.008710367239408
56.0,0.599118709564209,0.03128230521951801,19.10126280784607,0.9973508149460145
57.0,0.5948598384857178,0.031059933087182426,20.91352915763855,1.091976250920977
58.0,0.5980973243713379,0.031228974747876875,15.266249418258667,0.7971099320310499
59.0,0.5993947982788086,0.03129672087921933,20.85432767868042,1.0888851127130545
60.0,0.5881819725036621,0.030711255874251366,20.71558690071106,1.0816409200454813
61.0,0.5910403728485107,0.030860504012557993,18.3696870803833,0.9591524164778248
62.0,0.5932304859161377,0.030974858287183462,20.02645993232727,1.0456589354807473
