epoch,train_loss,loss_event,loss_pleasant,loss_eventful,loss_chaotic,loss_vibrant,loss_uneventful,loss_calm,loss_annoying,loss_monotonous
0.0,161.23611450195312,2.0363948345184326,28.536148071289062,7.280354976654053,14.037768363952637,23.800979614257812,40.205318450927734,25.148176193237305,10.725472450256348,9.465486526489258
0.0016722408026755853,127.69429016113281,1.8865045309066772,20.52634048461914,9.143878936767578,10.459442138671875,14.389546394348145,33.92304611206055,24.23346519470215,3.8928935527801514,9.239177703857422
0.0033444816053511705,82.32518768310547,1.6515672206878662,13.268449783325195,9.473254203796387,7.153380393981934,15.749526977539062,9.944189071655273,13.084487915039062,6.76102876663208,5.239292621612549
0.005016722408026756,75.52627563476562,1.712013840675354,12.362714767456055,10.833673477172852,8.72815990447998,9.636148452758789,8.825214385986328,11.231559753417969,5.859628200531006,6.337158203125
0.006688963210702341,69.44747924804688,1.8692967891693115,16.320837020874023,5.817216873168945,13.193467140197754,7.1465349197387695,4.712989807128906,8.715110778808594,6.852031707763672,4.819995403289795
0.008361204013377926,67.22450256347656,1.6680266857147217,7.620920181274414,6.432881832122803,12.940643310546875,12.451377868652344,7.114593505859375,5.498756408691406,7.113866329193115,6.383438587188721
0.010033444816053512,71.42277526855469,1.8046149015426636,10.426631927490234,6.915782928466797,12.337367057800293,8.912548065185547,8.655744552612305,7.004398822784424,11.356355667114258,4.009332656860352
0.011705685618729096,65.61953735351562,1.5831719636917114,13.211024284362793,6.8880720138549805,6.299490928649902,7.5688958168029785,6.493261337280273,5.009350776672363,9.599740982055664,8.966530799865723
0.013377926421404682,54.7017707824707,1.5581340789794922,8.853799819946289,5.100069046020508,6.9920501708984375,6.117280960083008,7.663051128387451,5.859683990478516,6.160885810852051,6.396815299987793
0.015050167224080268,59.22218704223633,1.527321696281433,8.183733940124512,10.596217155456543,7.60032844543457,5.226411819458008,7.817744255065918,3.737976551055908,9.848318099975586,4.6841325759887695
0.016722408026755852,54.0638313293457,1.601730227470398,7.10990571975708,6.081411361694336,6.434075355529785,5.315069198608398,10.08495807647705,4.962356090545654,7.728829383850098,4.745495796203613
0.01839464882943144,57.12757873535156,1.500993251800537,6.624424934387207,9.236968040466309,5.5154595375061035,9.421592712402344,9.425308227539062,3.21814227104187,6.33017635345459,5.854512691497803
0.020066889632107024,52.533512115478516,1.397688388824463,6.609497547149658,6.772843360900879,7.340682506561279,5.278605937957764,10.923261642456055,3.7784628868103027,5.32761287689209,5.104859828948975
0.021739130434782608,51.13669967651367,1.2399808168411255,6.217731475830078,7.258762359619141,8.32357406616211,7.220949172973633,5.937162399291992,4.070135593414307,6.334441184997559,4.533962726593018
0.023411371237458192,43.95793914794922,1.2102118730545044,5.3619489669799805,7.049170970916748,5.572474002838135,6.152713775634766,5.73638916015625,4.691322326660156,3.1142053604125977,5.069504737854004
0.02508361204013378,46.00571823120117,1.2889492511749268,4.892093658447266,7.047494888305664,6.561882972717285,5.206479549407959,6.283442497253418,4.255616664886475,5.745708465576172,4.724052906036377
0.026755852842809364,43.22685241699219,1.3109601736068726,3.466952323913574,6.361104965209961,5.489602088928223,4.305188179016113,5.328498840332031,6.3478217124938965,5.853736400604248,4.7629899978637695
0.028428093645484948,44.740970611572266,1.269341230392456,3.82774019241333,3.876281499862671,4.168751239776611,7.676610946655273,7.575994491577148,5.266820907592773,6.552908897399902,4.526519298553467
0.030100334448160536,51.52019500732422,1.0737974643707275,6.334393501281738,5.758062362670898,7.900663375854492,7.703091621398926,6.347964763641357,4.6218461990356445,6.396856307983398,5.383522033691406
0.03177257525083612,43.52374267578125,1.2261561155319214,4.594600677490234,5.083591461181641,5.313220977783203,6.709804058074951,8.116668701171875,4.601600646972656,3.2120168209075928,4.666081428527832
0.033444816053511704,40.031471252441406,1.1414844989776611,3.751502275466919,5.7804694175720215,4.0675859451293945,6.5191497802734375,7.068414688110352,3.8176302909851074,3.0323662757873535,4.852866172790527
0.03511705685618729,50.6334114074707,1.0887503623962402,4.347439289093018,4.30470085144043,8.008811950683594,7.798355579376221,7.6333723068237305,5.4183783531188965,7.885495185852051,4.148108005523682
0.03678929765886288,45.31534957885742,1.0150560140609741,3.964073896408081,6.655704975128174,6.541095733642578,7.652856826782227,3.3594717979431152,4.589536666870117,5.5320587158203125,6.005496501922607
0.038461538461538464,49.62339401245117,1.1615402698516846,5.310124397277832,3.5037100315093994,4.57752799987793,8.453109741210938,8.98455810546875,4.568268775939941,6.415820598602295,6.648734092712402
0.04013377926421405,48.25116729736328,1.0021262168884277,5.136157989501953,5.823634624481201,6.589839458465576,5.5150370597839355,6.296114444732666,6.001376152038574,5.061866760253906,6.825016975402832
0.04180602006688963,41.21049118041992,1.0796806812286377,3.2279481887817383,4.897918224334717,3.5806117057800293,7.131231307983398,4.763065814971924,6.103389739990234,4.321379661560059,6.1052680015563965
0.043478260869565216,46.54753112792969,1.0627431869506836,4.366264343261719,4.070104598999023,7.765636444091797,5.376389026641846,6.654895782470703,5.557119846343994,4.869620323181152,6.824756145477295
0.0451505016722408,39.67280197143555,1.0300047397613525,5.19498348236084,7.488837718963623,3.9958558082580566,3.5443036556243896,5.520953178405762,6.382443428039551,3.359092950820923,3.15632963180542
0.046822742474916385,40.701778411865234,1.0604069232940674,5.488865852355957,4.514646530151367,3.6178698539733887,4.152030944824219,5.017341613769531,6.041145324707031,3.2070698738098145,7.602400302886963
0.048494983277591976,44.345699310302734,1.0939927101135254,5.537740707397461,4.548896789550781,3.7126383781433105,7.566622734069824,7.582973480224609,5.172004699707031,5.571825981140137,3.559000253677368
